host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,n_cluster_ratio,extractor_layer,model_name_extractor,img_per_class,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,44.7045,,,2.4097,44.704470447044706,100.0,,,0.0002,20.9863,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,14.1914,,,4.0988,14.191419141914192,100.0,,,0.0013,16.1837,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,33.9634,,,2.9713,33.96339633963397,100.0,,,0.0002,22.6594,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,46.3846,,,2.3991,46.384638463846386,100.0,,,0.0001,20.9396,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,14.9115,,,4.1031,14.911491149114912,100.0,,,0.0002,16.1806,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,34.3834,,,3.2954,34.383438343834385,100.0,,,0.0,22.9198,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,47.1947,,,2.8306,47.194719471947195,100.0,,,0.0,20.9461,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,15.6616,,,4.0999,15.66156615661566,100.0,,,0.0001,16.2595,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,31.6532,,,4.1495,31.653165316531652,100.0,,,0.0,22.6352,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,44.0144,,,3.7411,44.01440144014401,100.0,,,0.0,20.7377,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,8.7609,,,4.3902,8.76087608760876,100.0,,,0.3339,16.1711,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,22.1122,,,3.4814,22.112211221122113,100.0,,,0.0833,22.1953,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,34.3534,,,2.8372,34.35343534353435,100.0,,,0.0264,20.281,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,11.6412,,,4.3778,11.64116411641164,100.0,,,0.0058,16.2168,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,25.9226,,,3.3506,25.92259225922592,100.0,,,0.0019,21.9962,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,37.1437,,,2.8431,37.14371437143714,100.0,,,0.0016,20.2112,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,12.4812,,,4.4213,12.48124812481248,100.0,,,0.001,16.1752,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,29.553,,,3.434,29.552955295529554,100.0,,,0.0005,21.997,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,39.604,,,2.8659,39.6039603960396,100.0,,,0.0004,20.1151,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,13.0813,,,4.6436,13.08130813081308,100.0,,,0.0002,16.3369,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,29.943,,,3.9766,29.942994299429945,100.0,,,0.0001,22.2358,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,35.9136,,,4.327,35.913591359135914,100.0,,,0.0001,20.047,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,19.1719,,,3.8836,19.17191719171917,100.0,,,0.0039,16.3072,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,41.1941,,,2.7316,41.194119411941195,100.0,,,0.0014,22.6205,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,52.2952,,,2.1208,52.2952295229523,100.0,,,0.0006,21.1544,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,19.4719,,,3.8679,19.471947194719473,100.0,,,0.0028,16.6689,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,41.3441,,,2.6996,41.344134413441346,100.0,,,0.0008,22.5145,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,52.7153,,,2.0805,52.71527152715272,100.0,,,0.0004,21.1901,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,20.6721,,,3.803,20.672067206720673,100.0,,,0.0009,16.2989,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,43.8344,,,2.5507,43.834383438343835,100.0,,,0.0002,22.4839,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,53.7954,,,2.0569,53.79537953795379,100.0,,,0.0001,21.1339,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,20.5221,,,3.7667,20.52205220522052,100.0,,,0.0005,16.5051,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,43.5344,,,2.6339,43.53435343534353,100.0,,,0.0001,22.6992,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,53.5254,,,2.0788,53.525352535253525,100.0,,,0.0,21.1127,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,13.3513,,,4.6863,13.351335133513352,100.0,,,0.0001,16.4961,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,28.9229,,,4.1959,28.922892289228923,100.0,,,0.0,22.9674,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,8.6109,,,7.1512,8.610861086108612,100.0,,,0.0001,16.6079,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,23.2523,,,6.2324,23.25232523252325,100.0,,,0.0001,22.5661,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,30.003,,,5.6329,30.003000300030003,100.0,,,0.0003,20.9537,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,17.7318,,,3.8945,17.73177317731773,100.0,,,0.0105,16.4406,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,39.874,,,2.7445,39.87398739873987,100.0,,,0.0036,22.1438,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,52.2052,,,2.043,52.20522052205221,100.0,,,0.0021,20.506,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,18.9319,,,3.8316,18.93189318931893,100.0,,,0.0019,16.4493,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,41.5542,,,2.618,41.55415541554155,100.0,,,0.0007,22.3394,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,54.4554,,,1.9003,54.45544554455446,100.0,,,0.0004,20.5669,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,19.1119,,,3.808,19.111911191119113,100.0,,,0.0006,16.248,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,42.8743,,,2.5073,42.874287428742875,100.0,,,0.0002,21.9881,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,55.6856,,,1.8534,55.685568556855685,100.0,,,0.0001,20.5199,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,18.3618,,,3.9323,18.36183618361836,100.0,,,0.0001,16.3171,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,30.7531,,,4.3643,30.753075307530754,100.0,,,0.0,22.1964,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,46.4446,,,3.7368,46.44464446444645,100.0,,,0.0001,20.5132,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,20.9421,,,3.8351,20.942094209420944,100.0,,,0.0036,16.6122,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,42.9643,,,2.6251,42.96429642964296,100.0,,,0.0014,22.7478,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,53.9754,,,2.0615,53.97539753975398,100.0,,,0.0012,21.0922,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,21.0321,,,3.8183,21.032103210321033,100.0,,,0.0025,16.5348,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,44.4644,,,2.5612,44.464446444644466,100.0,,,0.0008,22.9218,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,56.1956,,,1.9549,56.19561956195619,100.0,,,0.0004,21.0641,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,21.7822,,,3.74,21.782178217821784,100.0,,,0.0008,16.4012,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,46.3846,,,2.4508,46.384638463846386,100.0,,,0.0002,22.8176,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,58.1758,,,1.8682,58.175817581758174,100.0,,,0.0,21.0843,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,21.6922,,,3.7233,21.69216921692169,100.0,,,0.0005,16.438,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,46.7447,,,2.46,46.74467446744674,100.0,,,0.0001,22.5557,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,56.8257,,,1.9778,56.82568256825682,100.0,,,0.0,21.0135,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,12.9313,,,4.8852,12.931293129312932,100.0,,,0.0001,16.5335,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,30.063,,,4.1881,30.063006300630065,100.0,,,0.0,22.6656,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,45.3945,,,3.433,45.39453945394539,100.0,,,0.0,21.0969,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,7.6808,,,7.5405,7.680768076807681,100.0,,,0.0001,16.5829,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,23.4023,,,6.0777,23.4023402340234,100.0,,,0.0001,22.524,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,27.5128,,,6.038,27.512751275127513,100.0,,,0.0003,21.0139,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,17.9418,,,3.8854,17.941794179417943,100.0,,,0.0118,15.9798,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,43.2643,,,2.6299,43.264326432643266,100.0,,,0.0038,22.376,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,57.0057,,,1.8728,57.00570057005701,100.0,,,0.0022,20.4842,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,20.132,,,3.7817,20.13201320132013,100.0,,,0.0019,16.1919,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,46.1446,,,2.4396,46.144614461446146,100.0,,,0.0007,22.4298,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,57.9958,,,1.7561,57.995799579958,100.0,,,0.0004,20.5044,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,20.312,,,3.7599,20.312031203120313,100.0,,,0.0005,15.9213,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,47.0447,,,2.3456,47.04470447044704,100.0,,,0.0002,22.2892,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,15.3315,,,4.2691,15.331533153315332,100.0,,,0.0001,16.1352,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,32.3432,,,4.0953,32.34323432343234,100.0,,,0.0,22.1678,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,45.1245,,,3.6686,45.12451245124512,100.0,,,0.0,20.4209,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,15.4815,,,4.0108,15.48154815481548,100.0,,,0.0076,16.4211,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,,,,,,,,,,,,,,,
gpu,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,48.0048,,,2.3612,48.004800480048,100.0,,,0.001,20.322,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,15.8716,,,3.9903,15.871587158715872,100.0,,,0.005,16.2855,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,36.5437,,,2.9111,36.543654365436545,100.0,,,0.0014,22.6482,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,48.2148,,,2.3284,48.21482148214822,100.0,,,0.0005,20.3132,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,16.7417,,,3.9441,16.741674167416743,100.0,,,0.0014,16.4206,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,38.3138,,,2.8153,38.313831383138314,100.0,,,0.0003,22.861,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,48.7849,,,2.3912,48.784878487848786,100.0,,,0.0001,20.3643,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,16.9517,,,3.9453,16.951695169516952,100.0,,,0.0008,16.3811,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,39.1239,,,2.7782,39.12391239123912,100.0,,,0.0001,22.6807,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,49.775,,,2.4617,49.774977497749774,100.0,,,0.0,20.1903,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,11.7312,,,5.0447,11.731173117311732,100.0,,,0.0001,16.3236,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,29.853,,,4.1359,29.852985298529852,100.0,,,0.0,22.167,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,44.3744,,,3.5663,44.37443744374438,100.0,,,0.0,20.2756,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,8.7309,,,6.8203,8.730873087308732,100.0,,,0.0001,16.4621,4.3984,16.3943,24.7987,24.7987,
camel.ee.nctu.edu.tw,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,23.8524,,,5.9513,23.85238523852385,100.0,,,0.0001,22.5637,4.3984,16.3943,24.7987,24.7987,
gpu,102,aircraft_baseline,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,36.7837,,,4.8137,36.783678367836785,100.0,,,0.0001,20.2059,4.3984,16.3943,24.7987,24.7987,
